OntologyURI;ReasonerCreationTime(ns);MaterializingTime(ns)
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_567.owl;59524229;30002915
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_574.owl;60731265;29423159
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_581.owl;59798470;31055387
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_588.owl;60082758;28994406
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_595.owl;58700828;30113663
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_602.owl;59707873;29413951
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_609.owl;59294153;30407907
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl_1_7_616.owl;60369882;29977100
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl;43005811;72462184
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_244eae00-749c-4222-9cde-0df767c3691f_wmsAll.owl_functional.owl;38684233;83835893
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl;148528217;1020583939
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_11094.owl;237625321;826765096
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_12455.owl;302668734;1042950495
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_13816.owl;312571563;994052658
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_15177.owl;320101208;1119826658
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_16538.owl;293251423;1135123932
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_17899.owl;288099823;1144340997
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_19260.owl;228508149;1104270627
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_20621.owl;196817047;1130700820
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_21982.owl;204758227;1103745968
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_23343.owl;237601904;1251460296
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl;37090937;22605808
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_123.owl;31899112;13866415
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_149.owl;31375598;15561504
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_175.owl;33805152;17407396
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_19.owl;30270938;8650206
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_201.owl;34396714;18359650
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_227.owl;33848516;18783485
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_253.owl;33879035;19854292
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_45.owl;30974978;9970647
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_71.owl;30869629;11049182
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl_1_26_97.owl;31314420;12200107
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl;38777271;71183609
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_146.owl;36561139;65787134
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_150.owl;37904659;66507399
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_154.owl;36983645;66024968
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_158.owl;37104110;66563062
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_162.owl;37500844;68883388
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_166.owl;37430308;67847956
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_170.owl;36779485;67756129
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_174.owl;38378716;68051794
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_178.owl;37279343;69744376
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_182.owl;37913647;68736109
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_186.owl;37529636;68894295
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl;256577311;289898153
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_11191.owl;170915095;379912917
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_16344.owl;220691638;572559657
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_21497.owl;268856946;790454766
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_26650.owl;305727365;375798567
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_31803.owl;347350753;375203347
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_36956.owl;338843302;356719364
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_42109.owl;214201548;259050573
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_47262.owl;220830427;279179112
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl_1_5153_6038.owl;121669342;572000407
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl;40286335;51703394
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_151.owl;35977875;44474961
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_167.owl;36665028;44503977
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_183.owl;36714360;44962570
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_199.owl;37967014;45501662
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_215.owl;38301947;45460031
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_231.owl;38209235;45183967
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_247.owl;37900282;45916623
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_263.owl;37309301;48006378
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_279.owl;37132905;45927030
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_295.owl;37865184;46422940
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl;123091010;191719114
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_11802.owl;161510550;540284231
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_12061.owl;165435737;579597502
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_12320.owl;163103099;556913938
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_12579.owl;167039326;555736794
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_12838.owl;167014851;662256274
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13097.owl;170799811;686265222
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13356.owl;170559624;663306963
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13615.owl;169252516;664612896
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13874.owl;172479154;645624958
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_14133.owl;170105859;644601902
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl;56234771;95327396
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_1036.owl;39564745;66601085
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_1421.owl;39397191;71181970
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_1806.owl;53880845;74434679
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_2191.owl;43749777;78079465
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_2576.owl;43372431;74296244
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_266.owl;38709402;50897360
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_2961.owl;45634669;76997864
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_3346.owl;44385439;77242289
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_3731.owl;48693435;87455022
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_651.owl;40085237;71881215
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl;47267242;200692319
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_1191.owl;40340710;135817193
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_1385.owl;38933899;151508389
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_1579.owl;39718159;151905803
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_1773.owl;38209312;160555831
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_1967.owl;37944238;164748006
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_2161.owl;37692480;193985347
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_415.owl;37692306;145010644
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_609.owl;38910949;158926213
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_803.owl;38440947;161377286
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl_1_194_997.owl;38245632;129970579
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl;75331285;129442762
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_2654.owl;50660141;77648805
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_3134.owl;53339693;88783776
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_3614.owl;55521943;96504648
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_4094.owl;68271884;171550588
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_4574.owl;65986040;112435269
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_5054.owl;67385964;113462062
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_5534.owl;74692816;158992890
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_6014.owl;74380290;180956297
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_6494.owl;74865976;205694332
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_6974.owl;78537769;210063494
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl;38352313;44773942
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_146.owl;35233108;40927361
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_147.owl;35042107;40311714
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_148.owl;36747329;40098149
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_149.owl;35134229;40377770
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_150.owl;35185699;40703715
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_151.owl;37203128;41700322
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_152.owl;35608097;41237850
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_153.owl;36259352;40810402
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_154.owl;36541884;40191435
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_155.owl;36330664;41732795
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_156.owl;35581338;41490738
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_157.owl;36287082;41517870
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_158.owl;37816945;41463427
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_159.owl;35390753;40483650
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_160.owl;35610771;40313363
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_161.owl;37281278;41588699
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl;60571889;101672566
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_1039.owl;39943275;65185946
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_1466.owl;45764094;74996713
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_185.owl;38512281;51666736
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_1893.owl;41674218;76693166
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_2320.owl;44763315;80475729
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_2747.owl;44654368;81466671
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_3174.owl;47614956;90831964
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_3601.owl;49785534;91407208
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_4028.owl;52859908;95695091
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl_1_427_612.owl;39738390;59625976
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl;47089207;280281112
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_1045.owl;40513373;233564859
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_1161.owl;40322812;241998324
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_1277.owl;38410209;225197220
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_1393.owl;41225574;224910355
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_349.owl;39326788;173342120
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_465.owl;38840442;178917858
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_581.owl;40810252;186416531
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_697.owl;38384016;206997551
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_813.owl;39294525;215325084
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl_1_116_929.owl;40635449;225153060
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl;45249598;159818082
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_1034.owl;39386213;147742093
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_1153.owl;38505225;162016294
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_1272.owl;37604571;165989541
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_201.owl;37629178;103818195
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_320.owl;39343511;115367684
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_439.owl;37280337;125213005
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_558.owl;37370429;136787928
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_677.owl;38869895;142761256
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_796.owl;37217864;141716324
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_915.owl;37805852;146482348
