OntologyURI;ReasonerCreationTime(ns);MaterializingTime(ns)
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_2424.owl;96680233;506352426
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_2799.owl;96600071;571716056
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_3174.owl;102652249;609420651
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_3549.owl;105561314;724800460
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_3924.owl;111197405;761307008
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_549.owl;72923978;237885554
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_924.owl;78855068;300927370
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl;63489737;205149943
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_115.owl;55738589;80102718
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_175.owl;56273469;97315053
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_235.owl;57553518;112973279
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_295.owl;57666221;125504738
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_355.owl;59353958;143646945
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_415.owl;61522371;153658937
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_475.owl;60896132;165637274
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_535.owl;60769192;182837164
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_55.owl;55107563;63530042
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl_1_60_595.owl;62523560;194616973
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl;140313615;953531711
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_1408.owl;77032720;300260237
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_1916.owl;84723324;371588753
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_2424.owl;92088366;461216644
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_2932.owl;98134831;524868698
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_3440.owl;109921556;621613895
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_392.owl;65292820;150140136
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_3948.owl;128094120;754054266
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_4456.owl;118549077;852907274
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_4964.owl;232745436;1610608969
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_900.owl;72673885;233516723
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl;137378183;1145032525
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_1424.owl;80421172;319679465
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_1930.owl;87786138;396906790
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_2436.owl;93773617;498724754
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_2942.owl;98067447;576133262
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_3448.owl;113109915;694378358
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_3954.owl;118543730;847929819
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_412.owl;66488270;162476285
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_4460.owl;118602875;977649144
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_4966.owl;217759660;1849297671
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_07e27833-0331-44b7-ade8-e93de5c1ee2b_computers.owl_functional.owl_1_506_918.owl;74253632;240471617
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl;84471644;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1124.owl;80100205;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1190.owl;84471527;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1256.owl;81918532;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1322.owl;83365701;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1388.owl;79945848;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1454.owl;80817116;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1520.owl;80378129;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1586.owl;81767031;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1652.owl;83472382;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl_1_66_1718.owl;82881800;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl;64821289;208126198
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_175.owl;58503784;95447984
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_255.owl;59823570;111160933
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_335.owl;61466017;123361923
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_415.owl;61405299;136642753
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_495.owl;62415369;151497647
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_575.owl;63779695;165104868
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_655.owl;64243794;171313547
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_735.owl;65662253;185267577
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_95.owl;56771736;77627336
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl;75164160;276520113
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_1057.owl;73177705;244892709
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_1163.owl;81252942;264266108
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_209.owl;62535970;109715320
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_315.owl;64618110;137385855
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_421.owl;68240225;152299775
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_527.owl;69497972;169935676
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_633.owl;69441236;187579402
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_739.owl;70714467;204813864
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_845.owl;72194094;215542372
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_951.owl;73607163;236178347
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl;65112795;171901716
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_493.owl;64807565;173445484
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_502.owl;65463915;176115012
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_511.owl;64682561;168639293
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_520.owl;65428281;169373086
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_529.owl;70911506;169681858
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_538.owl;64978564;170639440
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_547.owl;65986104;167790858
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_556.owl;64754809;166517904
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_565.owl;69460617;169556958
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_574.owl;64843817;165221937
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl;63436707;168546080
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_232.owl;60349469;129175057
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_269.owl;60308589;134913126
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_306.owl;63453053;141573661
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_343.owl;60556214;143556369
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_380.owl;60775571;147757778
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_417.owl;61069717;155567690
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_454.owl;64288210;157443986
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_491.owl;61511516;154782469
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_09331129-d6d9-4521-a386-5ab27451b0db_etworkv0.1.owl_functional.owl_1_37_528.owl;63439720;161658478
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl;84612491;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1200.owl;82970448;493808083
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1265.owl;80731027;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1330.owl;80932157;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1395.owl;83160708;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1460.owl;82534490;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1525.owl;86154096;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1590.owl;83813779;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1655.owl;83593272;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1720.owl;85546752;-1
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl;74966302;2747483916
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1041.owl;71249778;1779663819
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1112.owl;71337466;2022774922
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1183.owl;72185512;2085032932
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1254.owl;71482065;2272848140
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1325.owl;70781952;2394978404
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1396.owl;72039989;2311008515
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1467.owl;73086374;2408012938
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_1538.owl;74211303;2613683033
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_899.owl;71028101;1425412949
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0a0e1f44-d8bb-4979-9f33-b6004957cf8d_universe.owl_functional.owl_1_71_970.owl;69794498;1601170735
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl;85764166;536927689
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1140.owl;77202043;474003432
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1341.owl;77673262;480150427
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1542.owl;80249680;522849798
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1743.owl;82748609;530947732
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1944.owl;80673946;536348693
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_2145.owl;83776213;554960548
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_2346.owl;83717479;552686147
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_2547.owl;82405377;574965192
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_2748.owl;83408613;559881955
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_939.owl;76170531;436477346
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl;60361917;159498161
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_110.owl;57627774;125740745
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_161.owl;56935588;140939208
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_212.owl;58001319;145272757
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_263.owl;58202841;154056601
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_314.owl;58735390;159331423
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_365.owl;60789497;157683897
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_416.owl;59584723;155261062
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_467.owl;59531838;157266222
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_59.owl;57629518;101098446
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl_1_51_8.owl;54437356;58567162
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl;68772388;217833390
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_146.owl;61170518;92785650
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_222.owl;62213879;106108667
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_298.owl;66054251;120623820
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_374.owl;66296703;139414177
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_450.owl;64518324;150501369
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_526.owl;66383839;161184239
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_602.owl;67858188;185708250
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_678.owl;68955446;182783852
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_754.owl;70800093;194958359
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_830.owl;72825597;206126320
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl;61498664;128464318
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_118.owl;58013162;103130861
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_145.owl;59980782;111013953
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_172.owl;58051961;109851266
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_199.owl;60401010;115018373
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_226.owl;58586209;117105825
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_253.owl;58573984;118192031
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_280.owl;59560205;120662349
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_307.owl;59601198;123271803
file:////home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_334.owl;59623983;128644883
